congress,delsouth,fips,geom_id,inc,king_dist,lewis_dist,name,turnout,vote_share,year
75,0,19,75019006,0.0,6.0,6,iowa,119001.0,0.4703742,1936.0
75,0,19,75019007,1.0,7.0,7,iowa,121232.0,0.5064504,1936.0
75,0,19,75019008,-1.0,8.0,8,iowa,104479.0,0.4632797000000001,1936.0
75,0,19,75019009,0.0,9.0,9,iowa,117670.0,0.5438514,1936.0
75,0,20,75020001,-1.0,1.0,1,kansas,113461.0,0.4169098,1936.0
75,0,20,75020002,-1.0,2.0,2,kansas,132087.0,0.454617,1936.0
75,0,20,75020003,1.0,3.0,3,kansas,107776.0,0.5153374,1936.0
75,0,20,75020004,0.0,4.0,4,kansas,94550.0,0.4528609,1936.0
75,0,20,75020005,1.0,5.0,5,kansas,104157.0,0.6000653,1936.0
75,0,20,75020006,-1.0,6.0,6,kansas,118519.0,0.4796699,1936.0
75,0,20,75020007,-1.0,7.0,7,kansas,118923.0,0.440369,1936.0
75,0,27,75027001,-1.0,1.0,1,minnesota,87038.0,0.2993865,1936.0
75,0,27,75027002,1.0,2.0,2,minnesota,81835.0,0.581255,1936.0
75,0,27,75027003,,3.0,3,minnesota,,,1936.0
75,0,27,75027004,-1.0,4.0,4,minnesota,77356.0,0.3743342,1936.0
75,0,27,75027005,,5.0,5,minnesota,,,1936.0
75,0,27,75027006,-1.0,6.0,6,minnesota,72739.0,0.236943,1936.0
75,0,27,75027007,,7.0,7,minnesota,,,1936.0
75,0,27,75027008,,8.0,8,minnesota,,,1936.0
75,0,27,75027009,,9.0,9,minnesota,,,1936.0
75,0,27,75027090,,90.0,90,minnesota,,,1936.0
75,0,27,75027091,,91.0,91,minnesota,,,1936.0
75,0,27,75027092,,92.0,92,minnesota,,,1936.0
75,0,27,75027093,,93.0,93,minnesota,,,1936.0
75,0,27,75027094,,94.0,94,minnesota,,,1936.0
75,0,27,75027095,,95.0,95,minnesota,,,1936.0
75,0,27,75027096,,96.0,96,minnesota,,,1936.0
75,0,27,75027000,,97.0,0,minnesota,,,1936.0
75,0,27,75027000,,98.0,0,minnesota,,,1936.0
75,0,29,75029001,1.0,1.0,1,missouri,123479.0,0.554321,1936.0
75,0,29,75029002,1.0,2.0,2,missouri,139903.0,0.5810668999999999,1936.0
75,0,29,75029003,0.0,3.0,3,missouri,146610.0,0.5879476,1936.0
75,0,29,75029004,1.0,4.0,4,missouri,138573.0,0.746841,1936.0
75,0,29,75029005,1.0,5.0,5,missouri,154492.0,0.7375528,1936.0
75,0,29,75029006,0.0,6.0,6,missouri,139881.0,0.5304651999999999,1936.0
75,0,29,75029007,0.0,7.0,7,missouri,140556.0,0.4745084,1936.0
75,0,29,75029008,1.0,8.0,8,missouri,115996.0,0.5670885,1936.0
75,0,29,75029009,1.0,9.0,9,missouri,101329.0,0.6180166,1936.0
75,0,29,75029010,1.0,10.0,10,missouri,106028.0,0.6146301,1936.0
75,0,29,75029011,1.0,11.0,11,missouri,153866.0,0.6130659,1936.0
75,0,29,75029012,0.0,12.0,12,missouri,222484.0,0.5633349,1936.0
75,0,29,75029013,1.0,13.0,13,missouri,125344.0,0.6831599,1936.0
75,0,29,75029086,,86.0,86,missouri,,,1936.0
75,0,29,75029087,,87.0,87,missouri,,,1936.0
75,0,29,75029088,,88.0,88,missouri,,,1936.0
75,0,29,75029089,,89.0,89,missouri,,,1936.0
75,0,29,75029090,,90.0,90,missouri,,,1936.0
75,0,29,75029091,,91.0,91,missouri,,,1936.0
75,0,29,75029092,,92.0,92,missouri,,,1936.0
75,0,29,75029093,,93.0,93,missouri,,,1936.0
75,0,29,75029094,,94.0,94,missouri,,,1936.0
75,0,29,75029095,,95.0,95,missouri,,,1936.0
75,0,29,75029096,,96.0,96,missouri,,,1936.0
75,0,29,75029000,,97.0,0,missouri,,,1936.0
75,0,29,75029000,,98.0,0,missouri,,,1936.0
75,0,31,75031001,1.0,1.0,1,nebraska,113241.0,0.5395926,1936.0
75,0,31,75031002,1.0,2.0,2,nebraska,105344.0,0.6344263000000001,1936.0
75,0,31,75031003,-1.0,3.0,3,nebraska,115554.0,0.27664120000000003,1936.0
75,0,31,75031004,1.0,4.0,4,nebraska,118287.0,0.5644154,1936.0
75,0,31,75031005,1.0,5.0,5,nebraska,99110.0,0.6327716999999999,1936.0
75,0,38,75038000,-1.0,97.0,0,north dakota,,,1936.0
75,0,38,75038000,-1.0,98.0,0,north dakota,,,1936.0
75,0,46,75046001,1.0,1.0,1,south dakota,219088.0,0.5058652,1936.0
75,0,46,75046002,1.0,2.0,2,south dakota,67361.0,0.4832024,1936.0
75,1,51,75051001,1.0,1.0,1,virginia,24604.0,0.8133637,1936.0
75,1,51,75051002,0.0,2.0,2,virginia,32556.0,0.8990355,1936.0
75,1,51,75051003,1.0,3.0,3,virginia,33739.0,0.8537005,1936.0
75,1,51,75051004,1.0,4.0,4,virginia,21371.0,0.9142764,1936.0
75,1,51,75051005,1.0,5.0,5,virginia,39642.0,0.649614,1936.0
75,1,51,75051006,1.0,6.0,6,virginia,41731.0,0.6069109,1936.0
75,1,51,75051007,1.0,7.0,7,virginia,38604.0,0.6421614,1936.0
75,1,51,75051008,1.0,8.0,8,virginia,36737.0,0.7635898,1936.0
75,1,51,75051009,1.0,9.0,9,virginia,51318.0,0.621965,1936.0
75,1,51,75051090,,90.0,90,virginia,,,1936.0
75,1,51,75051091,,91.0,91,virginia,,,1936.0
75,1,51,75051092,,92.0,92,virginia,,,1936.0
75,1,51,75051093,,93.0,93,virginia,,,1936.0
75,1,51,75051094,,94.0,94,virginia,,,1936.0
75,1,51,75051095,,95.0,95,virginia,,,1936.0
75,1,51,75051096,,96.0,96,virginia,,,1936.0
75,1,51,75051000,,97.0,0,virginia,,,1936.0
75,1,51,75051000,,98.0,0,virginia,,,1936.0
75,1,1,75001001,0.0,1.0,1,alabama,23421.0,1.0,1936.0
75,1,1,75001002,1.0,2.0,2,alabama,32452.0,1.0,1936.0
75,1,1,75001003,1.0,3.0,3,alabama,22535.0,1.0,1936.0
75,1,1,75001004,1.0,4.0,4,alabama,26171.0,0.8641244,1936.0
75,1,1,75001005,1.0,5.0,5,alabama,29891.0,1.0,1936.0
75,1,1,75001006,0.0,6.0,6,alabama,18325.0,1.0,1936.0
75,1,1,75001007,1.0,7.0,7,alabama,34437.0,0.7296222,1936.0
75,1,1,75001008,0.0,8.0,8,alabama,27788.0,1.0,1936.0
75,1,1,75001009,0.0,9.0,9,alabama,39582.0,0.9197362,1936.0
75,1,5,75005001,1.0,1.0,1,arkansas,32066.0,1.0,1936.0
75,1,5,75005002,1.0,2.0,2,arkansas,22370.0,0.8558783999999999,1936.0
75,1,5,75005003,1.0,3.0,3,arkansas,28213.0,0.6527841999999999,1936.0
75,1,5,75005004,1.0,4.0,4,arkansas,25902.0,1.0,1936.0
75,1,5,75005005,1.0,5.0,5,arkansas,26102.0,1.0,1936.0
75,1,5,75005006,1.0,6.0,6,arkansas,25411.0,1.0,1936.0
75,1,5,75005007,0.0,7.0,7,arkansas,20117.0,1.0,1936.0
75,1,12,75012001,1.0,1.0,1,florida,83070.0,0.744613,1936.0
75,1,12,75012002,1.0,2.0,2,florida,47520.0,1.0,1936.0
75,1,12,75012003,1.0,3.0,3,florida,34239.0,1.0,1936.0
75,1,12,75012004,1.0,4.0,4,florida,66369.0,0.7059621,1936.0
75,1,12,75012005,0.0,5.0,5,florida,53739.0,0.7989914,1936.0
75,1,12,75012000,,98.0,0,florida,,,1936.0
75,1,13,75013001,1.0,1.0,1,georgia,25846.0,1.0,1936.0
75,1,13,75013002,1.0,2.0,2,georgia,21405.0,1.0,1936.0
75,1,13,75013003,0.0,3.0,3,georgia,25613.0,1.0,1936.0
75,1,13,75013004,1.0,4.0,4,georgia,24643.0,1.0,1936.0
75,1,13,75013005,1.0,5.0,5,georgia,39753.0,0.8940206,1936.0
75,1,13,75013006,1.0,6.0,6,georgia,20595.0,1.0,1936.0
75,1,13,75013007,1.0,7.0,7,georgia,33836.0,0.9263211,1936.0
75,1,13,75013008,1.0,8.0,8,georgia,26015.0,0.94926,1936.0
75,1,13,75013009,0.0,9.0,9,georgia,31421.0,0.7536998,1936.0
75,1,13,75013010,1.0,10.0,10,georgia,27147.0,1.0,1936.0
75,1,22,75022001,1.0,1.0,1,louisiana,61142.0,1.0,1936.0
75,1,22,75022002,1.0,2.0,2,louisiana,65345.0,1.0,1936.0
75,1,22,75022003,0.0,3.0,3,louisiana,20605.0,1.0,1936.0
75,1,22,75022004,0.0,4.0,4,louisiana,26152.0,1.0,1936.0
75,1,22,75022005,0.0,5.0,5,louisiana,29144.0,1.0,1936.0
75,1,22,75022006,0.0,6.0,6,louisiana,34908.0,1.0,1936.0
75,1,22,75022007,1.0,7.0,7,louisiana,27563.0,1.0,1936.0
75,1,22,75022008,0.0,8.0,8,louisiana,27071.0,1.0,1936.0
75,1,28,75028001,1.0,1.0,1,mississippi,19208.0,1.0,1936.0
75,1,28,75028002,0.0,2.0,2,mississippi,13632.0,1.0,1936.0
75,1,28,75028003,1.0,3.0,3,mississippi,15688.0,1.0,1936.0
75,1,28,75028004,1.0,4.0,4,mississippi,14444.0,1.0,1936.0
75,1,28,75028005,0.0,5.0,5,mississippi,26150.0,1.0,1936.0
75,1,28,75028006,1.0,6.0,6,mississippi,25385.0,1.0,1936.0
75,1,28,75028007,1.0,7.0,7,mississippi,32004.0,1.0,1936.0
75,1,37,75037001,1.0,1.0,1,north carolina,39166.0,0.9021345,1936.0
75,1,37,75037002,1.0,2.0,2,north carolina,37771.0,1.0,1936.0
75,1,37,75037003,1.0,3.0,3,north carolina,46491.0,0.7425953000000001,1936.0
75,1,37,75037004,1.0,4.0,4,north carolina,73882.0,0.7674806,1936.0
75,1,37,75037005,1.0,5.0,5,north carolina,66171.0,0.7329495,1936.0
75,1,37,75037006,1.0,6.0,6,north carolina,66421.0,0.6975053000000001,1936.0
75,1,37,75037007,1.0,7.0,7,north carolina,49945.0,0.8318950999999999,1936.0
75,1,37,75037008,1.0,8.0,8,north carolina,85545.0,0.6411361999999999,1936.0
75,1,37,75037009,1.0,9.0,9,north carolina,92882.0,0.6483818,1936.0
75,1,37,75037010,1.0,10.0,10,north carolina,121709.0,0.649574,1936.0
75,1,37,75037011,1.0,11.0,11,north carolina,116991.0,0.6294929,1936.0
75,1,45,75045001,1.0,1.0,1,south carolina,15772.0,1.0,1936.0
75,1,45,75045002,1.0,2.0,2,south carolina,21653.0,1.0,1936.0
75,1,45,75045003,1.0,3.0,3,south carolina,18983.0,1.0,1936.0
75,1,45,75045004,0.0,4.0,4,south carolina,25468.0,1.0,1936.0
75,1,45,75045005,1.0,5.0,5,south carolina,15748.0,1.0,1936.0
75,1,45,75045006,1.0,6.0,6,south carolina,16027.0,1.0,1936.0
75,1,48,75048001,1.0,1.0,1,texas,29351.0,1.0,1936.0
75,1,48,75048002,1.0,2.0,2,texas,39484.0,1.0,1936.0
75,1,48,75048003,1.0,3.0,3,texas,29482.0,1.0,1936.0
75,1,48,75048004,1.0,4.0,4,texas,33355.0,1.0,1936.0
75,1,48,75048005,1.0,5.0,5,texas,49533.0,0.887368,1936.0
75,1,48,75048006,1.0,6.0,6,texas,29574.0,1.0,1936.0
75,1,48,75048007,1.0,7.0,7,texas,29011.0,1.0,1936.0
75,1,48,75048008,0.0,8.0,8,texas,67072.0,0.9186546,1936.0
75,1,48,75048009,1.0,9.0,9,texas,39668.0,0.9319351,1936.0
75,1,48,75048010,1.0,10.0,10,texas,33631.0,1.0,1936.0
75,1,48,75048011,0.0,11.0,11,texas,31227.0,1.0,1936.0
75,1,48,75048012,1.0,12.0,12,texas,42553.0,0.9331421999999998,1936.0
75,1,48,75048013,1.0,13.0,13,texas,40935.0,1.0,1936.0
75,1,48,75048014,1.0,14.0,14,texas,42984.0,0.9207147,1936.0
75,1,48,75048015,1.0,15.0,15,texas,35842.0,0.8257909999999999,1936.0
75,1,48,75048016,1.0,16.0,16,texas,26353.0,1.0,1936.0
75,1,48,75048017,0.0,17.0,17,texas,35386.0,1.0,1936.0
75,1,48,75048018,1.0,18.0,18,texas,47178.0,0.9464581,1936.0
75,1,48,75048019,1.0,19.0,19,texas,39059.0,1.0,1936.0
75,1,48,75048020,1.0,20.0,20,texas,46534.0,0.7409206,1936.0
75,1,48,75048021,1.0,21.0,21,texas,42855.0,0.885871,1936.0
75,1,48,75048096,,96.0,96,texas,,,1936.0
75,1,48,75048000,,97.0,0,texas,,,1936.0
75,1,48,75048000,,98.0,0,texas,,,1936.0
75,0,21,75021001,0.0,1.0,1,kentucky,81022.0,0.7191257,1936.0
75,0,21,75021002,1.0,2.0,2,kentucky,110836.0,0.640126,1936.0
75,0,21,75021003,1.0,3.0,3,kentucky,137634.0,0.617827,1936.0
75,0,21,75021004,0.0,4.0,4,kentucky,92595.0,0.5898375,1936.0
75,0,21,75021005,1.0,5.0,5,kentucky,82853.0,0.698128,1936.0
75,0,21,75021006,1.0,6.0,6,kentucky,118865.0,0.5896942,1936.0
75,0,21,75021007,1.0,7.0,7,kentucky,72231.0,0.5588459,1936.0
75,0,21,75021008,1.0,8.0,8,kentucky,102981.0,0.5872345,1936.0
75,0,21,75021009,-1.0,9.0,9,kentucky,109157.0,0.3843821,1936.0
75,0,21,75021090,,90.0,90,kentucky,,,1936.0
75,0,21,75021091,,91.0,91,kentucky,,,1936.0
75,0,21,75021092,,92.0,92,kentucky,,,1936.0
75,0,21,75021093,,93.0,93,kentucky,,,1936.0
75,0,21,75021094,,94.0,94,kentucky,,,1936.0
75,0,21,75021095,,95.0,95,kentucky,,,1936.0
75,0,21,75021096,,96.0,96,kentucky,,,1936.0
75,0,21,75021000,,97.0,0,kentucky,,,1936.0
75,0,21,75021000,,98.0,0,kentucky,,,1936.0
75,0,24,75024001,1.0,1.0,1,maryland,64485.0,0.6002171,1936.0
75,0,24,75024002,1.0,2.0,2,maryland,158518.0,0.6214751999999999,1936.0
75,0,24,75024003,1.0,3.0,3,maryland,61387.0,0.6099989,1936.0
75,0,24,75024004,1.0,4.0,4,maryland,85785.0,0.537763,1936.0
75,0,24,75024005,1.0,5.0,5,maryland,72181.0,0.6531496999999999,1936.0
75,0,24,75024006,1.0,6.0,6,maryland,94327.0,0.5672183000000001,1936.0
75,0,47,75047001,-1.0,1.0,1,tennessee,50790.0,0.34040170000000003,1936.0
75,0,47,75047002,-1.0,2.0,2,tennessee,79586.0,0.4899229000000001,1936.0
75,0,47,75047003,1.0,3.0,3,tennessee,47161.0,0.679905,1936.0
75,0,47,75047004,1.0,4.0,4,tennessee,40536.0,0.8178903000000001,1936.0
75,0,47,75047005,0.0,5.0,5,tennessee,36440.0,0.9406422,1936.0
75,0,47,75047006,1.0,6.0,6,tennessee,25209.0,0.8088380999999999,1936.0
75,0,47,75047007,1.0,7.0,7,tennessee,20432.0,1.0,1936.0
75,0,47,75047008,1.0,8.0,8,tennessee,28812.0,0.9382202,1936.0
75,0,47,75047009,1.0,9.0,9,tennessee,58034.0,1.0,1936.0
75,0,54,75054001,1.0,1.0,1,west virginia,126744.0,0.5985214,1936.0
75,0,54,75054002,1.0,2.0,2,west virginia,131703.0,0.5987411,1936.0
75,0,54,75054003,1.0,3.0,3,west virginia,138310.0,0.5932977,1936.0
75,0,54,75054004,1.0,4.0,4,west virginia,151160.0,0.5349034,1936.0
75,0,54,75054005,1.0,5.0,5,west virginia,123865.0,0.6446938,1936.0
75,0,54,75054006,1.0,6.0,6,west virginia,153684.0,0.6386351,1936.0
75,0,8,75008001,1.0,1.0,1,colorado,142288.0,0.7078179,1936.0
75,0,8,75008002,1.0,2.0,2,colorado,123565.0,0.5375309,1936.0
75,0,8,75008003,1.0,3.0,3,colorado,122884.0,0.6022997,1936.0
75,0,8,75008004,1.0,4.0,4,colorado,64185.0,0.6545143,1936.0
75,0,16,75016001,1.0,1.0,1,idaho,83900.0,0.7025149,1936.0
75,0,16,75016002,1.0,2.0,2,idaho,111072.0,0.6053550999999999,1936.0
75,0,30,75030001,0.0,1.0,1,montana,86047.0,0.6370471999999999,1936.0
75,0,30,75030002,0.0,2.0,2,montana,121644.0,0.650998,1936.0
75,0,32,75032000,1.0,98.0,0,nevada,37360.0,0.6845557,1936.0
75,0,49,75049001,1.0,1.0,1,utah,99292.0,0.6936813000000001,1936.0
75,0,49,75049002,1.0,2.0,2,utah,115974.0,0.6994585,1936.0
75,0,56,75056000,1.0,98.0,0,wyoming,97566.0,0.5760613,1936.0
75,0,6,75006001,1.0,1.0,1,california,106720.0,0.5441623000000001,1936.0
75,0,6,75006002,,2.0,2,california,,,1936.0
75,0,6,75006003,,3.0,3,california,,,1936.0
75,0,6,75006004,-1.0,4.0,4,california,,,1936.0
75,0,6,75006005,,5.0,5,california,,,1936.0
75,0,6,75006006,,6.0,6,california,,,1936.0
75,0,6,75006007,1.0,7.0,7,california,116110.0,0.5982516999999999,1936.0
75,0,6,75006008,1.0,8.0,8,california,136365.0,0.5760789000000001,1936.0
75,0,6,75006009,,9.0,9,california,,,1936.0
75,0,6,75006010,1.0,10.0,10,california,104067.0,0.6953885000000001,1936.0
75,0,6,75006011,1.0,11.0,11,california,124593.0,0.5592529,1936.0
75,0,6,75006012,0.0,12.0,12,california,115479.0,0.5371885999999999,1936.0
75,0,6,75006013,,13.0,13,california,,,1936.0
75,0,6,75006014,1.0,14.0,14,california,88862.0,0.713072,1936.0
75,0,6,75006015,1.0,15.0,15,california,143666.0,0.6898430999999999,1936.0
75,0,6,75006016,1.0,16.0,16,california,157569.0,0.5774359,1936.0
75,0,6,75006017,1.0,17.0,17,california,93170.0,0.7318772,1936.0
75,0,6,75006018,1.0,18.0,18,california,104163.0,0.5896048,1936.0
75,0,6,75006019,-1.0,19.0,19,california,129410.0,0.543536,1936.0
75,0,6,75006020,0.0,20.0,20,california,104133.0,0.5685806,1936.0
75,0,41,75041001,-1.0,1.0,1,oregon,173861.0,0.3438839,1936.0
75,0,41,75041002,1.0,2.0,2,oregon,68225.0,0.6802785,1936.0
75,0,41,75041003,-1.0,3.0,3,oregon,124496.0,0.6315384,1936.0
75,0,53,75053001,0.0,1.0,1,washington,162761.0,0.638771,1936.0
75,0,53,75053002,1.0,2.0,2,washington,100722.0,0.637537,1936.0
75,0,53,75053003,1.0,3.0,3,washington,92876.0,0.7231039,1936.0
75,0,53,75053004,1.0,4.0,4,washington,83327.0,0.579212,1936.0
75,0,53,75053005,0.0,5.0,5,washington,107266.0,0.7089664999999999,1936.0
75,0,53,75053006,0.0,6.0,6,washington,98057.0,0.6764739000000001,1936.0
75,0,40,75040001,1.0,1.0,1,oklahoma,140269.0,0.5795008,1936.0
75,0,40,75040002,1.0,2.0,2,oklahoma,72034.0,0.6347558000000001,1936.0
75,0,40,75040003,1.0,3.0,3,oklahoma,72933.0,0.7988291000000001,1936.0
75,0,40,75040004,0.0,4.0,4,oklahoma,86921.0,0.7283165,1936.0
75,0,40,75040005,0.0,5.0,5,oklahoma,111944.0,0.7045755,1936.0
75,0,40,75040006,1.0,6.0,6,oklahoma,71868.0,0.7287388000000001,1936.0
75,0,40,75040007,1.0,7.0,7,oklahoma,56336.0,0.8332149999999999,1936.0
75,0,40,75040008,1.0,8.0,8,oklahoma,80355.0,0.5910895,1936.0
75,0,40,75040000,1.0,98.0,0,oklahoma,669054.0,0.7108051,1936.0
75,0,4,75004000,0.0,98.0,0,arizona,104786.0,0.8054796999999999,1936.0
75,0,35,75035000,1.0,98.0,0,new mexico,169326.0,0.6316276999999999,1936.0
76,0,9,76009001,1.0,1.0,1,connecticut,132712.0,0.4858867,1938.0
76,0,9,76009002,1.0,2.0,2,connecticut,93236.0,0.4832468,1938.0
76,0,9,76009003,1.0,3.0,3,connecticut,111394.0,0.5017595,1938.0
76,0,9,76009004,1.0,4.0,4,connecticut,105787.0,0.4218477,1938.0
76,0,9,76009005,1.0,5.0,5,connecticut,79476.0,0.5010821,1938.0
76,0,9,76009000,1.0,98.0,0,connecticut,521342.0,0.4795566,1938.0
76,0,23,76023001,-1.0,1.0,1,maine,97745.0,0.4102819,1938.0
76,0,23,76023002,0.0,2.0,2,maine,102618.0,0.4570348,1938.0
76,0,23,76023003,-1.0,3.0,3,maine,81256.0,0.3663853,1938.0
76,0,25,76025001,-1.0,1.0,1,massachusetts,110283.0,0.411641,1938.0
76,0,25,76025002,-1.0,2.0,2,massachusetts,110041.0,0.3810852,1938.0
76,0,25,76025003,1.0,3.0,3,massachusetts,113157.0,0.5178646,1938.0
76,0,25,76025004,-1.0,4.0,4,massachusetts,116140.0,0.4586361,1938.0
76,0,25,76025005,-1.0,5.0,5,massachusetts,140235.0,0.2518843,1938.0
76,0,25,76025006,-1.0,6.0,6,massachusetts,110401.0,0.253322,1938.0
76,0,25,76025007,1.0,7.0,7,massachusetts,131151.0,0.6375704000000001,1938.0
76,0,25,76025008,1.0,8.0,8,massachusetts,112863.0,0.5506853,1938.0
76,0,25,76025009,-1.0,9.0,9,massachusetts,138317.0,0.4934896,1938.0
76,0,25,76025010,-1.0,10.0,10,massachusetts,121145.0,0.35571420000000004,1938.0
76,0,25,76025011,0.0,11.0,11,massachusetts,56939.0,1.0,1938.0
76,0,25,76025012,1.0,12.0,12,massachusetts,112296.0,0.7713365,1938.0
76,0,25,76025013,-1.0,13.0,13,massachusetts,126328.0,0.3161532,1938.0
76,0,25,76025014,-1.0,14.0,14,massachusetts,107484.0,0.4082096,1938.0
76,0,25,76025015,-1.0,15.0,15,massachusetts,111921.0,0.4098159000000001,1938.0
76,0,33,76033001,-1.0,1.0,1,new hampshire,97125.0,0.460036,1938.0
76,0,33,76033002,0.0,2.0,2,new hampshire,84148.0,0.4094215,1938.0
76,0,44,76044001,1.0,1.0,1,rhode island,145878.0,0.496881,1938.0
76,0,44,76044002,0.0,2.0,2,rhode island,154340.0,0.4302708,1938.0
76,0,50,76050000,-1.0,98.0,0,vermont,112384.0,0.3602203,1938.0
76,0,10,76010000,1.0,98.0,0,delaware,107650.0,0.4364979000000001,1938.0
76,0,34,76034001,-1.0,1.0,1,new jersey,154968.0,0.3771746,1938.0
76,0,34,76034002,1.0,2.0,2,new jersey,112434.0,0.4922354000000001,1938.0
76,0,34,76034003,1.0,3.0,3,new jersey,127966.0,0.5049857,1938.0
76,0,34,76034004,-1.0,4.0,4,new jersey,101044.0,0.3851886,1938.0
76,0,34,76034005,-1.0,5.0,5,new jersey,126351.0,0.4328418,1938.0
76,0,34,76034006,-1.0,6.0,6,new jersey,102250.0,0.3781614,1938.0
76,0,34,76034007,-1.0,7.0,7,new jersey,99775.0,0.35708340000000005,1938.0
76,0,34,76034008,-1.0,8.0,8,new jersey,104018.0,0.4040647,1938.0
76,0,34,76034009,0.0,9.0,9,new jersey,108544.0,0.4020582,1938.0
76,0,34,76034010,-1.0,10.0,10,new jersey,87298.0,0.4155077999999999,1938.0
76,0,34,76034011,1.0,11.0,11,new jersey,82632.0,0.4705804,1938.0
76,0,34,76034012,1.0,12.0,12,new jersey,85590.0,0.429209,1938.0
76,0,34,76034013,1.0,13.0,13,new jersey,111746.0,0.7990174,1938.0
76,0,34,76034014,1.0,14.0,14,new jersey,109294.0,0.7880396,1938.0
76,0,36,76036001,0.0,1.0,1,new york,284060.0,0.350352,1938.0
76,0,36,76036002,1.0,2.0,2,new york,256543.0,0.6821819,1938.0
76,0,36,76036003,1.0,3.0,3,new york,38491.0,0.7356785,1938.0
76,0,36,76036004,1.0,4.0,4,new york,42501.0,0.7501234999999999,1938.0
76,0,36,76036005,1.0,5.0,5,new york,68797.0,0.6597235,1938.0
76,0,36,76036006,1.0,6.0,6,new york,148323.0,0.5294525999999999,1938.0
76,0,36,76036007,1.0,7.0,7,new york,39753.0,0.7502075,1938.0
76,0,36,76036008,1.0,8.0,8,new york,245713.0,0.5472279000000001,1938.0
76,0,36,76036009,1.0,9.0,9,new york,97904.0,0.6145203,1938.0
76,0,36,76036010,1.0,10.0,10,new york,58733.0,0.7471268,1938.0
76,0,36,76036011,1.0,11.0,11,new york,63627.0,0.6350606,1938.0
76,0,36,76036012,1.0,12.0,12,new york,19160.0,0.9026618,1938.0
76,0,36,76036013,1.0,13.0,13,new york,17122.0,0.7775377,1938.0
76,0,36,76036014,1.0,14.0,14,new york,34114.0,0.6953743,1938.0
76,0,36,76036015,0.0,15.0,15,new york,29714.0,0.7483678,1938.0
76,0,36,76036016,-1.0,16.0,16,new york,46537.0,0.5264628,1938.0
76,0,36,76036017,-1.0,17.0,17,new york,67002.0,0.3967195,1938.0
76,0,36,76036018,1.0,18.0,18,new york,38769.0,0.6659185999999999,1938.0
76,0,36,76036019,1.0,19.0,19,new york,65875.0,0.6547856,1938.0
76,0,36,76036020,1.0,20.0,20,new york,,,1938.0
76,0,36,76036021,1.0,21.0,21,new york,120663.0,0.7013666000000001,1938.0
76,0,36,76036022,1.0,22.0,22,new york,46271.0,0.736833,1938.0
76,0,36,76036023,1.0,23.0,23,new york,169709.0,0.7098857,1938.0
76,0,36,76036024,1.0,24.0,24,new york,196270.0,0.5947571999999999,1938.0
76,0,36,76036025,0.0,25.0,25,new york,141595.0,0.3300258,1938.0
76,0,36,76036026,-1.0,26.0,26,new york,104774.0,0.3525398,1938.0
76,0,36,76036027,0.0,27.0,27,new york,96017.0,0.3900559,1938.0
76,0,36,76036028,1.0,28.0,28,new york,142647.0,0.6171669,1938.0
76,0,36,76036029,-1.0,29.0,29,new york,114892.0,0.34818790000000005,1938.0
76,0,36,76036030,-1.0,30.0,30,new york,97226.0,0.3963446,1938.0
76,0,36,76036031,0.0,31.0,31,new york,69024.0,0.2866249,1938.0
76,0,36,76036032,-1.0,32.0,32,new york,80578.0,0.2436273,1938.0
76,0,36,76036033,-1.0,33.0,33,new york,101052.0,0.3680778,1938.0
76,0,36,76036034,-1.0,34.0,34,new york,102786.0,0.3449497,1938.0
76,0,36,76036035,-1.0,35.0,35,new york,140161.0,0.3573248,1938.0
76,0,36,76036036,-1.0,36.0,36,new york,68980.0,0.2991592,1938.0
76,0,36,76036037,-1.0,37.0,37,new york,94864.0,0.392309,1938.0
76,0,36,76036038,1.0,38.0,38,new york,144288.0,0.4388792,1938.0
76,0,36,76036039,-1.0,39.0,39,new york,93781.0,0.3016816,1938.0
76,0,36,76036040,-1.0,40.0,40,new york,142976.0,0.3546399,1938.0
76,0,36,76036041,1.0,41.0,41,new york,92300.0,0.4931311,1938.0
76,0,36,76036042,0.0,42.0,42,new york,75613.0,0.51958,1938.0
76,0,36,76036043,-1.0,43.0,43,new york,81550.0,0.3468915,1938.0
76,0,36,76036000,1.0,97.0,0,new york,,,1938.0
76,0,36,76036000,1.0,98.0,0,new york,,,1938.0
76,0,42,76042001,0.0,1.0,1,pennsylvania,102511.0,0.5347621,1938.0
76,0,42,76042002,1.0,2.0,2,pennsylvania,97813.0,0.5271794,1938.0
76,0,42,76042003,1.0,3.0,3,pennsylvania,118644.0,0.5199252000000001,1938.0
76,0,42,76042004,1.0,4.0,4,pennsylvania,111857.0,0.5409943,1938.0
76,0,42,76042005,1.0,5.0,5,pennsylvania,120369.0,0.4693235,1938.0
76,0,42,76042006,0.0,6.0,6,pennsylvania,122072.0,0.5121895000000001,1938.0
76,0,42,76042007,1.0,7.0,7,pennsylvania,141123.0,0.4042289,1938.0
76,0,42,76042008,-1.0,8.0,8,pennsylvania,124427.0,0.3240776,1938.0
76,0,42,76042009,1.0,9.0,9,pennsylvania,99644.0,0.4320882,1938.0
76,0,42,76042010,-1.0,10.0,10,pennsylvania,122914.0,0.3573881,1938.0
76,0,42,76042011,1.0,11.0,11,pennsylvania,126933.0,0.5248911,1938.0
76,0,42,76042012,1.0,12.0,12,pennsylvania,192823.0,0.5119462,1938.0
